Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
RB01276,2023-11-27,TH-EAST,Original Blue,f1 sponsorship,80,550,7237.58,1,8.0
RB06376,2024-11-08,USA-WEST,Tropical Edition,Social Media,85,433,7921.9,5,3.0
RB07639,2023-07-20,TH-SOUTH,Sugarfree,extreme sports,90,829,52215.19,2,7.0
RB05831,2024-04-12,USA-EAST,Sugarfree,TV Ad,90,745,40631.75,1,5.0
RB01955,2024-03-31,TH-CENTRAL,Krating Daeng 250,Social Media,60,423,12803.41,1,3.0
RB05473,2024-01-17,TH-NORTH,Sugarfree,Social Media,90,505,32658.19,1,7.0
RB02367-DUP,2024-11-02,USA-WEST,Red Edition,Social Media,75,544,36001.21,5,6.0
RB05997,2024-09-07,TH-EAST,Red Edition,extreme sports,75,607,24775.18,1,3.0
RB04077,2024-06-27,USA-WEST,Tropical Edition,Social Media,85,793,7668.18,0,9.0
RB01137,2024-10-19,TH-NORTH,Sugarfree,TV Ad,90,306,39364.79,2,7.0
RB00821,2024-04-01,TH-NORTH,Tropical Edition,Social Media,85,730,32658.19,2,4.0
RB05620,2024-12-24,TH-NORTH,Red Edition,Social Media,75,662,49028.18,2,4.0
RB01728,2024-03-01,TH-NORTH,Sugarfree,extreme sports,90,200,50842.82,84,1.0
RB06761,2023-12-10,EUROPE-EU,Red Edition,Social Media,75,633,58505.85,3,7.0
RB02674,2023-11-02,USA-EAST,Sugarfree,Social Media,90,493,21029.09,4,5.0
RB05483,2024-12-24,TH-EAST,Red Edition,extreme sports,75,567,33261.87,4,10.0
RB00657,2023-07-16,TH-EAST,Tropical Edition,in-store promo,85,440,49756.19,3,3.0
RB04714,2023-06-16,TH-CENTRAL,Krating Daeng 250,TV Ad,60,523,45900.08,2,7.0
RB08304,2024-06-08,TH-NORTH,Original Blue,extreme sports,80,553,11000.25,4,4.0
RB01612,2023-05-28,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,579,39379.27,3,4.0
RB08606,2023-11-04,ASIA-PACIFIC,Original Blue,Social Media,80,776,59949.85,2,9.0
RB08688,2024-09-13,EUROPE-EU,Sugarfree,Social Media,90,516,43975.07,3,5.0
RB02253,2023-10-13,TH-NORTH,Sugarfree,Social Media,90,808,58455.7,5,8.0
RB09357,2023-08-04,TH-NORTH,Red Edition,in-store promo,75,557,55639.42,0,8.0
RB07781,2023-10-25,USA-EAST,Original Blue,in-store promo,80,720,20194.13,2,8.0
RB03087,2024-02-09,TH-CENTRAL,Red Edition,f1 sponsorship,75,569,59508.99,3,7.0
RB01899,2024-08-03,TH-NORTH,Tropical Edition,in-store promo,85,589,16812.82,2,6.0
RB04431,2024-01-29,TH-CENTRAL,Tropical Edition,TV Ad,85,459,48993.67,0,5.0
RB01167,2024-09-01,TH-NORTH,Krating Daeng 250,Social Media,60,609,1003571.46,2,8.0
RB09465,2023-11-28,TH-CENTRAL,Original Blue,in-store promo,80,466,30131.51,0,7.0
RB00081,2023-06-14,TH-NORTH,Krating Daeng 250,Social Media,60,451,10653.56,3,5.0
RB07790,2024-05-11,USA-WEST,Tropical Edition,f1 sponsorship,85,572,22326.79,0,8.0
RB08899,2024-09-16,TH-CENTRAL,Tropical Edition,in-store promo,85,458,24769.76,0,6.0
RB03995,2023-10-23,EUROPE-EU,Original Blue,extreme sports,80,10640,6136.94,5,4.0
RB00333,2023-02-28,USA-EAST,Original Blue,extreme sports,80,459,16064.76,85,7.0
RB04695,2024-07-24,TH-NORTH,Original Blue,in-store promo,80,640,58952.09,4,8.0
RB08818,2023-01-30,EUROPE-EU,Sugarfree,in-store promo,90,551,17248.06,5,6.0
RB07040,2024-06-04,TH-SOUTH,Tropical Edition,Social Media,85,511,28442.06,4,7.0
RB04448,2023-01-08,TH-NORTH,Sugarfree,extreme sports,90,542,35028.19,2,6.0
RB00975,2024-07-26,TH-SOUTH,Sugarfree,extreme sports,90,246,19773.66,2,6.0
RB05441,2024-05-16,TH-NORTH,Sugarfree,extreme sports,90,423,17782.45,2,5.0
RB08727,2024-01-18,TH-NORTH,Original Blue,f1 sponsorship,80,694,21966.69,2,8.0
RB08055,2024-06-07,USA-EAST,Original Blue,f1 sponsorship,80,680,45105.7,1,10.0
RB05080,2024-12-24,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,684,8050.91,2,9.0
RB01608,2024-09-18,TH-CENTRAL,Red Edition,f1 sponsorship,75,584,29709.99,1,8.0
RB02281,2023-08-07,TH-CENTRAL,Red Edition,TV Ad,75,503,54282.46,1,8.0
RB07891,2024-08-15,USA-EAST,Red Edition,f1 sponsorship,75,600,23679.98,0,9.0
RB02744,2023-06-08,USA-EAST,Original Blue,TV Ad,80,417,50094.04,1,3.0
RB07960,2024-08-30,USA-EAST,Tropical Edition,extreme sports,85,456,9283.17,4,7.0
RB07376,2023-03-20,TH-CENTRAL,Krating Daeng 250,Social Media,60,402,31365.96,3,4.0
RB04304,2023-08-26,TH-EAST,Red Edition,in-store promo,75,489,14224.14,4,7.0
RB07267,2024-02-27,TH-SOUTH,Red Edition,f1 sponsorship,75,643,21180.71,2,9.0
RB07487,2024-09-14,TH-NORTH,Red Edition,f1 sponsorship,75,653,9457.91,2,5.0
RB05894,2023-02-04,TH-NORTH,Krating Daeng 250,TV Ad,60,566,13255.97,2,4.0
RB06495,2023-04-21,EUROPE-EU,Sugarfree,Social Media,90,440,59814.48,1,6.0
RB07731,2024-01-20,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,697,36982.88,3,7.0
RB00848,2023-09-22,TH-NORTH,Original Blue,extreme sports,80,509,45304.9,1,2.0
RB02853,2024-10-16,TH-EAST,Red Edition,in-store promo,75,575,57484.13,4,9.0
RB01691,2023-07-12,TH-SOUTH,Krating Daeng 250,TV Ad,60,387,31548.18,3,4.0
RB04901,2023-10-07,USA-WEST,Tropical Edition,f1 sponsorship,85,487,1578929.01,4,5.0
RB02682,2024-03-09,TH-EAST,Tropical Edition,TV Ad,85,607,25829.96,1,4.0
RB03917,2023-05-09,TH-CENTRAL,Red Edition,f1 sponsorship,75,503,29623.08,2,5.0
RB06506,2023-06-12,ASIA-PACIFIC,Tropical Edition,f1 sponsorship,85,680,42695.38,0,5.0
RB08719,2024-09-11,TH-EAST,Tropical Edition,TV Ad,85,621,10421.17,3,3.0
RB00799,2024-09-11,ASIA-PACIFIC,Original Blue,Social Media,80,608,42651.38,3,6.0
RB08449,2023-11-25,TH-CENTRAL,Sugarfree,TV Ad,90,565,45849.21,4,4.0
RB06208,2023-10-04,TH-EAST,Krating Daeng 250,TV Ad,60,484,58159.33,5,10.0
RB00310,2023-05-20,USA-WEST,Sugarfree,f1 sponsorship,90,575,12399.47,2,4.0
RB01382,2023-08-21,ASIA-PACIFIC,Original Blue,Social Media,80,816,37629.28,2,4.0
RB08928,2024-09-25,USA-EAST,Red Edition,Social Media,75,517,20753.25,5,4.0
RB01293,2024-06-13,TH-NORTH,Sugarfree,f1 sponsorship,90,524,42256.44,0,9.0
RB00550,2023-06-13,TH-SOUTH,Krating Daeng 250,Social Media,60,548,11750.0,2,9.0
RB06268,2023-07-30,USA-EAST,Krating Daeng 250,TV Ad,60,734,23315.82,1,4.0
RB07658,2023-10-25,TH-CENTRAL,Krating Daeng 250,in-store promo,60,552,30721.78,0,3.0
RB08317,2023-01-18,USA-EAST,Tropical Edition,f1 sponsorship,85,499,11844.41,1,5.0
RB00064,2024-02-13,TH-CENTRAL,Red Edition,f1 sponsorship,75,639,40658.18,2,8.0
RB05372,2023-04-08,TH-EAST,Tropical Edition,extreme sports,85,496,42953.37,3,8.0
RB09592,2023-04-23,TH-CENTRAL,Red Edition,f1 sponsorship,75,676,15344.83,1,2.0
RB01692,2024-01-27,EUROPE-EU,Original Blue,f1 sponsorship,80,736,58924.51,2,7.0
RB00107,2023-12-18,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,626,40142.25,1,10.0
RB09032,2023-05-03,EUROPE-EU,Krating Daeng 250,extreme sports,60,528,32658.19,1,9.0
RB03234-DUP,2023-12-03,TH-CENTRAL,Original Blue,in-store promo,80,721,6395.9,4,2.0
RB03151,2023-01-14,ASIA-PACIFIC,Original Blue,f1 sponsorship,80,494,42605.51,2,4.0
RB04296,2023-03-12,TH-NORTH,Sugarfree,in-store promo,90,653,39780.33,1,8.0
RB07207,2023-08-08,TH-SOUTH,Sugarfree,in-store promo,90,714,28134.23,2,5.0
RB02635,2023-08-01,EUROPE-EU,Original Blue,TV Ad,80,539,53147.8,2,8.0
RB08359,2023-09-11,USA-WEST,Sugarfree,f1 sponsorship,90,682,12588.37,2,4.0
RB08365,2024-10-05,TH-NORTH,Tropical Edition,in-store promo,85,524,49725.94,1,5.0
RB09151,2024-07-30,USA-EAST,Original Blue,extreme sports,80,466,40211.29,3,4.0
RB04150,2024-11-05,TH-NORTH,Red Edition,TV Ad,75,490,25831.4,2,6.0
RB00446,2024-08-20,TH-CENTRAL,Tropical Edition,TV Ad,85,555,10895.28,5,6.0
RB02616,2023-07-13,TH-CENTRAL,Red Edition,TV Ad,75,611,7539.43,2,2.0
RB01253,2023-10-12,TH-NORTH,Tropical Edition,in-store promo,85,539,32404.71,5,6.0
RB00854,2023-09-06,EUROPE-EU,Sugarfree,extreme sports,90,378,36191.01,0,2.0
RB00009,2024-01-20,ASIA-PACIFIC,Tropical Edition,in-store promo,85,627,38810.14,5,5.0
RB06663,2023-02-01,TH-EAST,Red Edition,TV Ad,75,609,30350.84,2,6.0
RB07365,2023-03-06,EUROPE-EU,Tropical Edition,extreme sports,85,596,42940.82,3,6.0
RB05280,2023-06-22,TH-NORTH,Original Blue,in-store promo,80,594,40060.75,0,3.0
RB00452,2023-01-10,USA-EAST,Red Edition,Social Media,75,397,35293.7,5,6.0
RB03591,2023-01-13,TH-EAST,Original Blue,extreme sports,80,349,30887.83,2,8.0
RB03535,2023-02-11,TH-SOUTH,Tropical Edition,TV Ad,85,645,33698.66,3,6.0
RB01458,2023-12-13,USA-WEST,Tropical Edition,f1 sponsorship,85,594,54963.17,3,4.0
RB02850,2023-11-03,TH-CENTRAL,Sugarfree,in-store promo,90,503,41099.12,2,6.0
RB01248,2023-10-23,TH-NORTH,Krating Daeng 250,in-store promo,60,528,54965.31,2,7.0
RB07043,2023-04-08,EUROPE-EU,Tropical Edition,Social Media,85,558,20343.94,1,6.0
RB03287,2023-02-24,TH-NORTH,Red Edition,Social Media,75,542,45560.88,0,9.0
RB05310,2023-06-11,USA-EAST,Sugarfree,Social Media,90,431,46251.06,3,7.0
RB01673,2023-01-31,TH-NORTH,Sugarfree,TV Ad,90,356,9033.46,3,6.0
RB01463,2024-07-21,ASIA-PACIFIC,Red Edition,extreme sports,75,591,5997.09,2,5.0
RB09030,2024-02-28,TH-EAST,Tropical Edition,extreme sports,85,353,25366.81,3,6.0
RB01184,2024-09-09,TH-EAST,Krating Daeng 250,TV Ad,60,667,56128.69,2,9.0
RB01553,2024-03-26,EUROPE-EU,Sugarfree,Social Media,90,238,55966.72,2,5.0
RB04146,2024-09-19,USA-EAST,Original Blue,in-store promo,80,626,35971.86,2,6.0
RB01634,2023-10-26,TH-CENTRAL,Sugarfree,in-store promo,90,570,38776.26,2,3.0
RB04541,2024-11-17,ASIA-PACIFIC,Red Edition,TV Ad,75,513,22479.24,0,4.0
RB03239,2024-03-10,TH-SOUTH,Red Edition,in-store promo,75,699,8487.77,3,7.0
RB01853,2023-04-11,TH-NORTH,Sugarfree,Social Media,90,738,27090.13,3,7.0
RB02948,2024-12-17,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,566,26609.48,3,8.0
RB01342,2023-04-11,TH-CENTRAL,Sugarfree,extreme sports,90,506,37139.14,0,4.0
RB02894,2023-07-22,TH-CENTRAL,Krating Daeng 250,extreme sports,60,831,20086.25,3,7.0
RB03546,2023-09-20,TH-EAST,Krating Daeng 250,f1 sponsorship,60,727,27610.86,1,10.0
RB04905,2023-05-02,TH-CENTRAL,Tropical Edition,extreme sports,85,496,15851.37,2,6.0
RB06702,2023-09-24,TH-EAST,Tropical Edition,in-store promo,85,363,59958.39,2,6.0
RB08539,2023-01-07,ASIA-PACIFIC,Red Edition,in-store promo,75,579,46381.47,0,5.0
RB08514,2023-09-01,TH-NORTH,Tropical Edition,in-store promo,85,595,24759.98,4,10.0
RB06922,2023-08-23,TH-NORTH,Tropical Edition,extreme sports,85,574,10184.89,2,7.0
RB07576,2024-03-13,TH-NORTH,Sugarfree,in-store promo,90,415,43650.58,0,4.0
RB07648,2024-12-12,USA-EAST,Red Edition,in-store promo,75,356,30241.26,0,9.0
RB00493,2024-10-19,TH-CENTRAL,Sugarfree,f1 sponsorship,90,489,8665.73,1,3.0
RB02175,2024-12-06,USA-WEST,Krating Daeng 250,extreme sports,60,773,37462.01,1,8.0
RB09545,2023-10-04,TH-SOUTH,Red Edition,f1 sponsorship,75,468,36558.66,1,6.0
RB01537,2024-04-02,USA-EAST,Red Edition,TV Ad,75,810,56345.18,5,6.0
RB08174,2024-02-12,TH-CENTRAL,Krating Daeng 250,TV Ad,60,406,52936.54,5,9.0
RB05121,2024-07-18,TH-NORTH,Sugarfree,extreme sports,90,432,30100.54,1,9.0
RB08131,2024-02-22,EUROPE-EU,Krating Daeng 250,in-store promo,60,469,40661.49,3,3.0
RB05217,2024-06-10,USA-EAST,Tropical Edition,Social Media,85,396,55468.64,3,6.0
RB02876,2023-10-20,USA-EAST,Tropical Edition,f1 sponsorship,85,631,19790.72,1,7.0
RB01170,2023-04-08,TH-NORTH,Red Edition,f1 sponsorship,75,487,35661.7,0,7.0
RB01386,2023-10-14,TH-CENTRAL,Original Blue,in-store promo,80,372,49482.93,2,7.0
RB00150,2023-07-08,TH-SOUTH,Tropical Edition,extreme sports,85,547,30454.77,1,4.0
RB04964,2024-09-04,TH-SOUTH,Krating Daeng 250,in-store promo,60,560,49629.13,4,7.0
RB05342,2024-01-24,TH-SOUTH,Sugarfree,in-store promo,90,742,32354.06,4,6.0
RB02462,2023-09-17,TH-CENTRAL,Red Edition,in-store promo,75,473,55343.93,4,6.0
RB08787-DUP,2024-01-01,ASIA-PACIFIC,Tropical Edition,f1 sponsorship,85,653,56215.68,4,4.0
RB03338,2024-11-18,TH-CENTRAL,Sugarfree,extreme sports,90,637,12796.86,3,5.0
RB04732,2023-04-27,USA-WEST,Tropical Edition,f1 sponsorship,85,617,40903.2,4,6.0
RB03568,2023-09-30,TH-EAST,Red Edition,Social Media,75,611,37351.51,2,9.0
RB00634,2023-02-22,USA-WEST,Sugarfree,f1 sponsorship,90,449,12614.64,1,6.0
RB09517,2023-10-02,TH-SOUTH,Tropical Edition,TV Ad,85,623,23171.78,1,8.0
RB05764,2023-05-26,TH-SOUTH,Red Edition,f1 sponsorship,75,627,23389.12,2,4.0
RB04466,2024-08-05,TH-CENTRAL,Krating Daeng 250,Social Media,60,681,51785.82,4,3.0
RB00359,2023-10-02,TH-SOUTH,Sugarfree,extreme sports,90,620,53821.25,2,6.0
RB09500,2024-05-10,TH-CENTRAL,Red Edition,Social Media,75,519,11329.99,1,6.0
RB05696,2023-12-31,USA-EAST,Tropical Edition,f1 sponsorship,85,558,51425.69,2,5.0
RB01300,2023-11-25,TH-EAST,Krating Daeng 250,in-store promo,60,581,36906.76,2,3.0
RB04171,2023-10-30,TH-CENTRAL,Original Blue,TV Ad,80,498,18742.03,2,3.0
RB03077,2024-07-18,TH-SOUTH,Red Edition,TV Ad,75,626,32463.51,2,7.0
RB09261,2023-10-05,TH-SOUTH,Tropical Edition,extreme sports,85,479,13623.87,3,5.0
RB07151,2024-12-03,TH-CENTRAL,Sugarfree,extreme sports,90,811,53946.2,3,3.0
RB04953,2024-04-26,TH-CENTRAL,Original Blue,in-store promo,80,365,15503.68,3,7.0
RB03177,2024-01-08,TH-EAST,Tropical Edition,Social Media,85,600,30116.35,0,9.0
RB07334,2024-06-21,USA-EAST,Original Blue,extreme sports,80,727,43163.42,2,9.0
RB00314,2023-09-29,TH-NORTH,Tropical Edition,TV Ad,85,449,32658.19,5,4.0
RB05865,2023-06-12,USA-WEST,Sugarfree,f1 sponsorship,90,689,53300.17,5,1.0
RB03609,2023-05-03,TH-CENTRAL,Original Blue,Social Media,80,529,10676.28,2,1.0
RB03376,2024-02-27,USA-WEST,Krating Daeng 250,extreme sports,60,528,48334.06,2,6.0
RB08888,2024-02-13,TH-SOUTH,Krating Daeng 250,extreme sports,60,695,13211.75,5,2.0
RB00736,2024-05-23,EUROPE-EU,Tropical Edition,f1 sponsorship,85,399,48294.69,4,5.0
RB06420,2023-08-27,TH-CENTRAL,Red Edition,extreme sports,75,709,32658.19,5,9.0
RB07414,2023-03-29,TH-EAST,Tropical Edition,f1 sponsorship,85,494,6040.23,2,10.0
RB06923,2024-06-08,EUROPE-EU,Original Blue,TV Ad,80,552,30252.62,0,7.0
RB05709,2023-07-04,USA-EAST,Tropical Edition,TV Ad,85,618,40874.46,2,6.0
RB08315,2023-06-15,EUROPE-EU,Red Edition,TV Ad,75,571,13719.3,2,4.0
RB04864,2024-04-29,TH-SOUTH,Original Blue,TV Ad,80,514,25439.83,1,2.0
RB09600,2024-10-19,TH-NORTH,Sugarfree,in-store promo,90,850,33951.34,2,4.0
RB05369,2023-06-21,EUROPE-EU,Sugarfree,in-store promo,90,775,33414.6,3,6.0
RB07646,2024-02-24,TH-NORTH,Krating Daeng 250,TV Ad,60,386,59095.82,4,6.0
RB02814,2024-10-21,TH-EAST,Tropical Edition,TV Ad,85,681,5515.1,2,8.0
RB03240,2023-05-15,TH-NORTH,Red Edition,TV Ad,75,602,54689.51,3,6.0
RB02627,2024-04-11,USA-EAST,Sugarfree,TV Ad,90,664,54084.15,0,7.0
RB02425,2023-12-14,TH-CENTRAL,Tropical Edition,in-store promo,85,477,51618.43,2,6.0
RB07173,2024-01-10,TH-EAST,Original Blue,in-store promo,80,528,49055.91,3,5.0
RB08728,2024-08-20,USA-EAST,Sugarfree,extreme sports,90,429,46671.43,4,7.0
RB07421,2024-10-18,USA-EAST,Tropical Edition,in-store promo,85,676,14026.75,0,6.0
RB08031-DUP,2023-02-03,EUROPE-EU,Original Blue,in-store promo,80,499,10368.15,2,5.0
RB04330,2024-10-20,TH-NORTH,Sugarfree,f1 sponsorship,90,384,29192.32,2,5.0
RB02384,2024-05-08,USA-WEST,Original Blue,extreme sports,80,374,13107.27,4,8.0
RB03729,2024-04-11,TH-NORTH,Sugarfree,f1 sponsorship,90,550,22504.43,3,9.0
RB03387,2024-12-10,TH-NORTH,Red Edition,TV Ad,75,534,32658.19,2,6.0
RB02898,2023-05-05,USA-WEST,Krating Daeng 250,TV Ad,60,602,7281.78,2,8.0
RB02167,2024-10-14,ASIA-PACIFIC,Krating Daeng 250,in-store promo,60,623,18444.71,0,4.0
RB02884,2023-06-05,TH-SOUTH,Red Edition,Social Media,75,575,11562.07,2,8.0
RB04917,2024-09-08,TH-SOUTH,Sugarfree,f1 sponsorship,90,532,15089.68,2,6.0
RB02533,2023-04-23,USA-EAST,Red Edition,in-store promo,75,469,26044.42,2,6.0
RB00863,2024-10-03,TH-NORTH,Krating Daeng 250,extreme sports,60,441,9347.36,5,7.0
RB01400,2024-09-13,USA-EAST,Tropical Edition,Social Media,85,571,39809.97,2,6.0
RB00589,2023-12-08,USA-WEST,Red Edition,in-store promo,75,573,6686.56,3,4.0
RB05335,2024-01-10,TH-EAST,Tropical Edition,extreme sports,85,553,29773.23,5,9.0
RB05559,2023-04-20,TH-EAST,Original Blue,extreme sports,80,704,35751.83,2,9.0
RB06682,2024-06-09,USA-EAST,Tropical Edition,TV Ad,85,534,20205.42,2,6.0
RB09283,2024-02-24,TH-CENTRAL,Original Blue,extreme sports,80,411,10007.68,2,10.0
RB05551,2023-02-22,TH-NORTH,Sugarfree,in-store promo,90,381,20414.55,2,9.0
RB03051,2024-11-07,TH-CENTRAL,Red Edition,Social Media,75,678,54500.76,4,8.0
RB04389,2023-05-20,TH-NORTH,Original Blue,in-store promo,80,663,31020.97,4,2.0
RB06759,2023-10-02,TH-NORTH,Red Edition,extreme sports,75,442,7523.36,2,6.0
RB05015,2023-01-31,TH-SOUTH,Krating Daeng 250,Social Media,60,401,25078.36,5,8.0
RB06756,2023-06-06,ASIA-PACIFIC,Tropical Edition,TV Ad,85,720,12328.06,0,4.0
RB07632,2023-01-26,USA-WEST,Krating Daeng 250,extreme sports,60,563,34585.29,5,5.0
RB09355,2024-09-11,TH-CENTRAL,Sugarfree,in-store promo,90,671,13539.29,3,3.0
RB08266,2024-04-09,EUROPE-EU,Original Blue,extreme sports,80,749,38722.21,1,10.0
RB01642,2023-06-23,ASIA-PACIFIC,Original Blue,TV Ad,80,631,10262.14,2,8.0
RB06784,2024-09-28,TH-EAST,Red Edition,in-store promo,75,497,51631.39,2,6.0
RB07651,2023-03-17,TH-SOUTH,Krating Daeng 250,extreme sports,60,564,6132.49,4,4.0
RB04079,2023-11-18,TH-CENTRAL,Original Blue,f1 sponsorship,80,394,6811.9,3,7.0
RB09171,2024-11-25,ASIA-PACIFIC,Original Blue,extreme sports,80,511,12120.97,4,6.0
RB00640,2023-08-24,TH-EAST,Original Blue,TV Ad,80,588,36595.02,2,4.0
RB05981,2024-08-22,USA-EAST,Red Edition,f1 sponsorship,75,658,30719.42,3,10.0
RB06210,2023-04-14,USA-WEST,Sugarfree,extreme sports,90,814,41587.84,4,9.0
RB07813,2023-08-14,TH-NORTH,Sugarfree,in-store promo,90,599,32658.19,1,6.0
RB03313,2023-03-27,USA-EAST,Red Edition,f1 sponsorship,75,569,28031.91,3,3.0
RB08012,2024-03-22,EUROPE-EU,Original Blue,in-store promo,80,606,11077.28,2,4.0
RB08800,2023-03-23,TH-NORTH,Red Edition,in-store promo,75,555,21755.1,0,3.0
RB02135,2023-12-16,TH-CENTRAL,Original Blue,f1 sponsorship,80,659,10127.66,5,6.0
RB07497,2024-05-17,TH-CENTRAL,Krating Daeng 250,in-store promo,60,529,51220.61,3,10.0
RB04249,2024-11-17,TH-NORTH,Krating Daeng 250,in-store promo,60,498,42745.94,2,8.0
RB00280,2023-04-26,USA-EAST,Sugarfree,in-store promo,90,603,49733.74,2,10.0
RB02756,2023-06-17,USA-EAST,Sugarfree,in-store promo,90,842,12814.36,1,10.0
RB05191,2023-10-31,USA-EAST,Krating Daeng 250,extreme sports,60,910,47743.23,1,6.0
RB06819,2024-04-02,TH-NORTH,Original Blue,extreme sports,80,495,35851.14,2,8.0
RB02162,2024-01-05,TH-SOUTH,Tropical Edition,TV Ad,85,597,37175.76,3,5.0
RB02836,2023-07-03,TH-SOUTH,Red Edition,in-store promo,75,542,44088.92,2,6.0
RB08225,2024-12-10,TH-SOUTH,Krating Daeng 250,extreme sports,60,638,39892.1,2,8.0
RB04286,2023-05-17,TH-EAST,Krating Daeng 250,f1 sponsorship,60,581,29091.59,1,8.0
RB08886,2024-04-20,USA-WEST,Tropical Edition,Social Media,85,521,39579.5,0,7.0
RB02602,2024-06-11,TH-EAST,Tropical Edition,in-store promo,85,576,24435.35,2,6.0
RB07835,2023-06-26,TH-SOUTH,Red Edition,TV Ad,75,534,49193.05,2,7.0
RB02289,2024-06-24,TH-NORTH,Krating Daeng 250,in-store promo,60,499,56067.37,4,4.0
RB01288,2023-06-06,EUROPE-EU,Red Edition,TV Ad,75,556,21258.09,3,4.0
RB04651,2024-03-26,ASIA-PACIFIC,Original Blue,in-store promo,80,509,25198.88,2,6.0
RB00096,2023-01-01,TH-SOUTH,Sugarfree,f1 sponsorship,90,559,44888.97,2,5.0
RB07386,2023-05-09,ASIA-PACIFIC,Krating Daeng 250,TV Ad,60,346,14205.75,1,6.0
RB03105-DUP,2024-04-19,TH-CENTRAL,Sugarfree,Social Media,90,706,34855.41,3,3.0
RB06664,2024-02-20,USA-EAST,Original Blue,TV Ad,80,459,55749.85,5,4.0
RB07757,2024-05-28,TH-CENTRAL,Krating Daeng 250,in-store promo,60,672,6352.25,0,5.0
RB07411,2024-07-10,USA-EAST,Original Blue,Social Media,80,640,53164.47,5,8.0
RB05464,2024-12-28,ASIA-PACIFIC,Red Edition,Social Media,75,480,28716.34,3,9.0
RB06958,2023-01-21,TH-EAST,Sugarfree,TV Ad,90,477,47955.27,0,8.0
RB06971,2023-04-27,TH-NORTH,Tropical Edition,extreme sports,85,503,43747.44,3,6.0
RB05713,2023-08-21,TH-CENTRAL,Tropical Edition,TV Ad,85,580,52751.68,2,10.0
RB01162,2024-03-16,TH-CENTRAL,Sugarfree,f1 sponsorship,90,592,52139.23,3,8.0
RB01498,2024-07-22,TH-EAST,Sugarfree,f1 sponsorship,90,789,31445.43,1,8.0
RB06204,2023-11-23,TH-NORTH,Krating Daeng 250,in-store promo,60,720,35586.08,4,6.0
RB07171,2023-09-10,TH-CENTRAL,Sugarfree,Social Media,90,497,34253.43,3,6.0
RB01496,2023-04-27,ASIA-PACIFIC,Krating Daeng 250,TV Ad,60,599,52628.09,5,6.0
RB04515,2024-07-24,TH-EAST,Original Blue,in-store promo,80,451,33684.88,1,4.0
RB03990,2023-06-19,TH-CENTRAL,Original Blue,TV Ad,80,770,55521.41,1,7.0
RB06767,2024-11-04,TH-NORTH,Red Edition,f1 sponsorship,75,464,53662.35,2,7.0
RB08730,2023-09-18,EUROPE-EU,Red Edition,TV Ad,75,414,55628.77,4,9.0
RB09292,2023-11-20,ASIA-PACIFIC,Krating Daeng 250,Social Media,60,453,49831.13,0,6.0
RB01281,2024-05-11,TH-CENTRAL,Sugarfree,extreme sports,90,506,7893.49,2,8.0
RB09389,2024-03-02,TH-EAST,Red Edition,f1 sponsorship,75,385,24565.71,3,8.0
RB03275,2023-12-15,USA-WEST,Tropical Edition,extreme sports,85,688,18375.29,0,5.0
RB02623,2023-12-26,ASIA-PACIFIC,Tropical Edition,TV Ad,85,530,42506.94,1,8.0
RB03875,2024-12-24,TH-SOUTH,Krating Daeng 250,in-store promo,60,458,5596.73,2,4.0
RB05899,2024-07-08,TH-SOUTH,Tropical Edition,extreme sports,85,547,21026.13,0,7.0
RB02503,2024-10-30,TH-CENTRAL,Krating Daeng 250,TV Ad,60,546,42475.34,2,8.0
RB06311,2024-04-29,TH-SOUTH,Red Edition,extreme sports,75,488,11602.62,2,4.0
RB00476,2024-11-07,TH-SOUTH,Sugarfree,in-store promo,90,538,32475.47,2,6.0
RB09180,2023-10-25,EUROPE-EU,Sugarfree,extreme sports,90,418,32095.05,2,3.0
RB02362,2024-04-12,TH-EAST,Tropical Edition,TV Ad,85,406,49459.3,2,2.0
RB05477,2024-10-20,USA-EAST,Original Blue,Social Media,80,593,29339.29,3,6.0
RB04113,2024-05-01,TH-NORTH,Krating Daeng 250,TV Ad,60,256,54978.29,2,5.0
RB04778,2024-10-05,USA-EAST,Krating Daeng 250,Social Media,60,644,37915.65,0,6.0
RB06546,2023-06-12,TH-NORTH,Red Edition,f1 sponsorship,75,495,27243.37,2,3.0
RB09466,2024-05-10,TH-CENTRAL,Original Blue,Social Media,80,585,6067.22,2,8.0
RB02022,2023-05-20,EUROPE-EU,Sugarfree,Social Media,90,641,57394.48,2,7.0
RB08194,2023-08-01,TH-CENTRAL,Sugarfree,Social Media,90,477,35342.31,0,9.0
RB01460,2023-02-02,USA-WEST,Sugarfree,in-store promo,90,518,36141.14,5,10.0
RB07714,2023-03-12,TH-SOUTH,Krating Daeng 250,TV Ad,60,353,47755.42,2,6.0
RB03435,2023-08-16,TH-EAST,Krating Daeng 250,in-store promo,60,596,54664.68,1,7.0
RB03020-DUP,2024-10-10,EUROPE-EU,Tropical Edition,Social Media,85,600,20579.52,0,8.0
